43, 1, 22:43:24:380
0, 1, 22:43:24:380
34, 2, 22:43:24:443
0, 2, 22:43:24:443
32, 2, 22:43:25:235
0, 2, 22:43:25:235
44, 1, 22:43:25:298
0, 1, 22:43:25:299
36, 2, 22:43:26:218
0, 2, 22:43:26:218
45, 1, 22:43:26:223
0, 1, 22:43:26:223
33, 2, 22:43:26:240
0, 2, 22:43:26:240
46, 1, 22:43:27:137
0, 1, 22:43:27:137
47, 1, 22:43:28:054
0, 1, 22:43:28:054
35, 2, 22:43:28:642
0, 2, 22:43:28:642
48, 1, 22:43:28:979
0, 1, 22:43:28:979
39, 2, 22:43:29:045
0, 2, 22:43:29:045
49, 1, 22:43:29:901
0, 1, 22:43:29:901
37, 3, 22:43:30:317
0, 3, 22:43:30:317
41, 2, 22:43:30:634
0, 2, 22:43:30:634
50, 1, 22:43:30:820
0, 1, 22:43:30:820
38, 3, 22:43:31:579
0, 3, 22:43:31:579
51, 1, 22:43:31:746
0, 1, 22:43:31:746
52, 1, 22:43:32:668
0, 1, 22:43:32:668
40, 2, 22:43:33:299
0, 2, 22:43:33:299
53, 1, 22:43:33:588
0, 1, 22:43:33:588
44, 2, 22:43:34:139
0, 2, 22:43:34:140
54, 1, 22:43:34:505
0, 1, 22:43:34:505
42, 2, 22:43:35:019
0, 2, 22:43:35:019
55, 1, 22:43:35:425
0, 1, 22:43:35:425
46, 2, 22:43:35:757
0, 2, 22:43:35:757
56, 1, 22:43:36:341
0, 1, 22:43:36:341
43, 2, 22:43:36:817
0, 2, 22:43:36:817
57, 1, 22:43:37:257
0, 1, 22:43:37:257
45, 2, 22:43:38:102
0, 2, 22:43:38:102
58, 1, 22:43:38:173
0, 1, 22:43:38:173
49, 2, 22:43:38:660
0, 2, 22:43:38:660
59, 1, 22:43:39:090
0, 1, 22:43:39:090
60, 1, 22:43:40:006
0, 1, 22:43:40:006
51, 2, 22:43:40:202
0, 2, 22:43:40:202
61, 1, 22:43:40:928
0, 1, 22:43:40:928
47, 2, 22:43:41:037
0, 2, 22:43:41:037
48, 2, 22:43:41:543
0, 2, 22:43:41:543
62, 1, 22:43:41:848
0, 1, 22:43:41:848
50, 2, 22:43:42:358
0, 2, 22:43:42:358
63, 1, 22:43:42:764
0, 1, 22:43:42:764
54, 2, 22:43:42:860
0, 2, 22:43:42:860
64, 1, 22:43:43:681
0, 1, 22:43:43:681
65, 1, 22:43:44:597
0, 1, 22:43:44:597
56, 2, 22:43:44:903
0, 2, 22:43:44:903
52, 3, 22:43:45:496
0, 3, 22:43:45:496
66, 1, 22:43:45:523
0, 1, 22:43:45:524
53, 2, 22:43:46:379
0, 2, 22:43:46:379
67, 1, 22:43:46:438
0, 1, 22:43:46:438
55, 2, 22:43:46:803
0, 2, 22:43:46:803
59, 2, 22:43:47:317
0, 2, 22:43:47:317
68, 1, 22:43:47:355
0, 1, 22:43:47:355
69, 1, 22:43:48:271
0, 1, 22:43:48:271
70, 1, 22:43:49:187
0, 1, 22:43:49:187
61, 2, 22:43:49:360
0, 2, 22:43:49:361
57, 2, 22:43:49:794
0, 2, 22:43:49:794
71, 1, 22:43:50:106
0, 1, 22:43:50:106
58, 2, 22:43:50:813
0, 2, 22:43:50:813
72, 1, 22:43:51:029
0, 1, 22:43:51:029
60, 2, 22:43:51:401
0, 2, 22:43:51:401
64, 2, 22:43:51:917
0, 2, 22:43:51:917
73, 1, 22:43:51:956
0, 1, 22:43:51:956
74, 1, 22:43:52:873
0, 1, 22:43:52:873
75, 1, 22:43:53:789
0, 1, 22:43:53:789
66, 2, 22:43:53:964
0, 2, 22:43:53:964
62, 2, 22:43:54:583
0, 2, 22:43:54:583
62, 3, 22:43:54:583
0, 3, 22:43:54:583
62, 2, 22:43:54:583
0, 2, 22:43:54:583
76, 1, 22:43:54:708
0, 1, 22:43:54:708
63, 2, 22:43:55:403
0, 2, 22:43:55:403
77, 1, 22:43:55:632
0, 1, 22:43:55:632
65, 2, 22:43:55:939
0, 2, 22:43:55:940
78, 1, 22:43:56:553
0, 1, 22:43:56:553
69, 2, 22:43:56:877
0, 2, 22:43:56:878
79, 1, 22:43:57:475
0, 1, 22:43:57:475
80, 1, 22:43:58:392
0, 1, 22:43:58:392
71, 2, 22:43:58:877
0, 2, 22:43:58:877
67, 2, 22:43:59:235
0, 2, 22:43:59:235
81, 1, 22:43:59:308
0, 1, 22:43:59:308
68, 2, 22:43:59:719
0, 2, 22:43:59:719
82, 1, 22:44:00:229
0, 1, 22:44:00:229
70, 2, 22:44:00:837
0, 2, 22:44:00:837
83, 1, 22:44:01:270
0, 1, 22:44:01:270
74, 2, 22:44:01:292
0, 2, 22:44:01:292
84, 1, 22:44:02:188
0, 1, 22:44:02:188
85, 1, 22:44:03:104
0, 1, 22:44:03:104
76, 2, 22:44:03:355
0, 2, 22:44:03:356
72, 2, 22:44:03:815
0, 2, 22:44:03:815
86, 1, 22:44:04:019
0, 1, 22:44:04:019
73, 2, 22:44:04:260
0, 2, 22:44:04:260
87, 1, 22:44:04:936
0, 1, 22:44:04:936
75, 2, 22:44:05:333
0, 2, 22:44:05:333
79, 2, 22:44:05:680
0, 2, 22:44:05:680
88, 1, 22:44:05:854
0, 1, 22:44:05:854
89, 1, 22:44:06:778
0, 1, 22:44:06:778
90, 1, 22:44:07:695
0, 1, 22:44:07:695
